Da­tum,Vi­deo,Vi­deo­ti­tel,Ver­öf­fent­li­chungs­zeit­punkt des Vi­de­os,Wie­der­ga­be­zeit (Stun­den)
2020-06-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-06-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-07-31,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-08-31,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-09-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.2749
2020-09-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.6219
2020-09-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.5387
2020-09-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.6196
2020-09-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.2297
2020-09-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.1801
2020-09-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5755
2020-09-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5102
2020-09-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.7979
2020-09-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8513
2020-09-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.1177
2020-09-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8503
2020-10-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.0322
2020-10-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.1136
2020-10-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.4863
2020-10-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8033
2020-10-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5702
2020-10-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.4494
2020-10-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.0032
2020-10-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.1315
2020-10-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5149
2020-10-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.1217
2020-10-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.3147
2020-10-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.2562
2020-10-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.6381
2020-10-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.635
2020-10-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.0523
2020-10-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.3697
2020-10-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.7637
2020-10-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.4595
2020-10-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.6121
2020-10-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5446
2020-10-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0
2020-10-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.2333
2020-10-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.1324
2020-10-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.2057
2020-10-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.7049
2020-10-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.6713
2020-10-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5786
2020-10-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8475
2020-10-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.3957
2020-10-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.0703
2020-10-31,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.4023
2020-11-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.3667
2020-11-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.4245
2020-11-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.9068
2020-11-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.2996
2020-11-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.4696
2020-11-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.2303
2020-11-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5176
2020-11-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.2422
2020-11-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.7083
2020-11-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8549
2020-11-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.3466
2020-11-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.4362
2020-11-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.3252
2020-11-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.7424
2020-11-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.0388
2020-11-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.9059
2020-11-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.2893
2020-11-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.5629
2020-11-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.9566
2020-11-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.2029
2020-11-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8536
2020-11-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.1309
2020-11-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.4265
2020-11-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.4074
2020-11-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.6894
2020-11-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.3802
2020-11-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.1517
2020-11-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.9253
2020-11-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8317
2020-11-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.5747
2020-12-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.2459
2020-12-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.7233
2020-12-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.2672
2020-12-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.8583
2020-12-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.6203
2020-12-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.7518
2020-12-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.3027
2020-12-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.9256
2020-12-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.9402
2020-12-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.7142
2020-12-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.3843
2020-12-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.6251
2020-12-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.7422
2020-12-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.2765
2020-12-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.5806
2020-12-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.548
2020-12-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.345
2020-12-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.397
2020-12-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.8708
2020-12-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.429
2020-12-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.1435
2020-12-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.8445
2020-12-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.0303
2020-12-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.7244
2020-12-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.8387
2020-12-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.565
2020-12-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.043
2020-12-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.5946
2020-12-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.1143
2020-12-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.4755
2020-12-31,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.913
2021-01-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",0.7479
2021-01-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.6802
2021-01-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.4306
2021-01-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.4608
2021-01-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.7983
2021-01-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.013
2021-01-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.2722
2021-01-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.812
2021-01-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.7833
2021-01-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.6474
2021-01-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.3647
2021-01-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.794
2021-01-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.1825
2021-01-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.1222
2021-01-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.9803
2021-01-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.9413
2021-01-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.6408
2021-01-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.0883
2021-01-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.6914
2021-01-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.9133
2021-01-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.8406
2021-01-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.4324
2021-01-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.9808
2021-01-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.2216
2021-01-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.2192
2021-01-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.4661
2021-01-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.1375
2021-01-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.3861
2021-01-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.7454
2021-01-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.2703
2021-01-31,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.6831
2021-02-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.9158
2021-02-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.6871
2021-02-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.3628
2021-02-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.0064
2021-02-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.4753
2021-02-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.8385
2021-02-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.4394
2021-02-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.0177
2021-02-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.6256
2021-02-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.1848
2021-02-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.825
2021-02-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.3384
2021-02-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.7311
2021-02-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.3972
2021-02-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.0085
2021-02-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.7591
2021-02-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.5584
2021-02-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.2084
2021-02-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.3051
2021-02-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.572
2021-02-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.5704
2021-02-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.66
2021-02-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.212
2021-02-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.063
2021-02-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.4269
2021-02-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.4544
2021-02-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.9339
2021-02-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.8432
2021-03-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",6.4325
2021-03-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.5119
2021-03-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",5.9907
2021-03-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.9805
2021-03-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.5456
2021-03-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.3426
2021-03-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.2275
2021-03-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.143
2021-03-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.9721
2021-03-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.1257
2021-03-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.8189
2021-03-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.0395
2021-03-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.807
2021-03-14,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.6187
2021-03-15,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.2643
2021-03-16,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.9131
2021-03-17,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.8123
2021-03-18,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.8354
2021-03-19,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.5644
2021-03-20,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.3335
2021-03-21,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.7084
2021-03-22,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.8994
2021-03-23,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.0564
2021-03-24,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.3474
2021-03-25,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.1667
2021-03-26,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.3717
2021-03-27,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.8268
2021-03-28,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.9848
2021-03-29,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",4.6541
2021-03-30,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.1468
2021-03-31,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.3992
2021-04-01,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.2977
2021-04-02,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.4916
2021-04-03,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.0762
2021-04-04,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.942
2021-04-05,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.9143
2021-04-06,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.8235
2021-04-07,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.9603
2021-04-08,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.1431
2021-04-09,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.7179
2021-04-10,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",1.8071
2021-04-11,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",2.7443
2021-04-12,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.3818
2021-04-13,I0qTafaNfhM,Wie funktioniert der t-Test?,"Sep 19, 2020",3.2854
